factor,folder,nd,ic,lambda,lambda_short,lambda_long,ssm,gamma,share,share_ic,resid_mean,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,gsd1,gsd2,gsd3,gsd4,gsd5,gsd6,gsd7,gsd8,gsd9,gsd10
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_capm_leverage_mean,hm100,1217,-0.035648314450116826,-0.8427680418859477,0.05293845748986358,-1.0,-1.0,-0.8666666666666667,0.37723089591963693,0.622769104080363,-0.0007283921519976906,8.045116780370796,10.190370534871377,11.682178096408137,10.086803872237763,8.410836950429118,6.298906086826571,4.010105747756659,-1.2129256475572328,-7.613235952043906,-30.944400113039574,-0.0041581448081578236,-0.004160474792244378,-0.0029857587257826105,-0.0015209538714003436,-0.0003475413763784391,0.00021389510590782615,-7.747439153152165e-05,-0.0014135000380610175,-0.0044408154914699245,-0.016029153909000917,471.4642638779195,461.62072675250624,473.4619881422963,485.33103183931036,499.6998624100668,512.4346922155297,535.5569064919526,548.1134711265745,568.6134782428065,606.9068263306647
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,1217,-0.03345694966214054,-0.3949086965061203,0.8785604346889868,-1.0,-1.0,-0.503030303030303,0.22793283021594782,0.7720671697840522,-0.0003153865573312384,-7.010606481293438,9.904512331733693,12.939562021077956,14.637172871955666,13.237751875929773,11.697112358493532,8.753221553759955,0.8757189916034397,-10.79267317975022,-35.26715645079792,0.003004188800573112,-0.0038311020681816633,-0.003660222690165038,-0.002372336724160844,-0.0006945775943251994,0.0005284816634531215,0.0008923882293795958,-0.0008020415183079228,-0.005883995222728868,-0.020322345980345654,523.5675194713073,485.9779277363827,475.5830309233835,476.63058677677645,482.731541241235,495.34192119274405,509.2152981659586,530.6973230526038,565.1441577592759,611.3159626107981
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_curvature,hm100,1216,-0.02645101618177266,-1.0,-1.0,-1.0,-1.0,-1.0,0.317256239050133,0.6827437609498669,-0.0003349421763151959,17.963858823865657,13.167690282139054,11.873347337588928,9.536424360560646,8.11737736132868,3.3477319526723517,1.9223665896508362,-1.2331641211497906,-9.603387417992861,-29.8626696910409,-0.000343029901930501,-0.003418662939073052,-0.002746619250328165,-0.0013609842335295334,-0.0004161910928651227,0.00017998151453509125,0.00022975623369329365,-0.0006618961324619095,-0.0037381397664567966,-0.013840288437040757,617.8423600328086,516.3385740070252,497.7748481321359,498.36125058133644,497.7036096902508,503.67049685788993,512.5467981093773,525.0267869058398,536.6334113417643,579.0549653026211
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_lz_complexity,hm100,1216,0.05038833084481099,1.0,1.0,1.0,1.0,1.0,0.557857854258546,0.557857854258546,0.0006566582683530563,-22.195881901446946,-12.168075727983663,-2.8104147523298484,1.1634278774335043,4.359410970554138,8.084383163206383,8.650789530088986,11.2349856098178,12.815474914767853,16.40489396397118,0.01856125405314782,0.006317781684340863,0.0023727423281096893,0.0005401621130047958,-4.873602641176494e-05,0.0003236868972475328,0.001448722816026117,0.0035609612557290183,0.006435038242287045,0.010220059212976819,704.1380387536207,556.698492677752,542.3669649134275,525.8791062244919,516.9687605418006,503.6189652068983,490.70573976278416,477.802646065656,461.3839877421556,478.74490702983564
hm100/microcapm_book_imbalance10_innovation_capm_abs_residual_mean_mean,hm100,1217,-0.05575409394263552,-0.8135152662031941,0.31688931074662746,-1.0,-1.0,-0.806060606060606,0.42022569318019615,0.5797743068198038,-0.0005981912602970626,8.967534942555462,14.331543000607951,13.756954403555653,14.00599077926793,11.668921865952154,9.36857779932459,3.2839624044425886,-3.4028233368497496,-13.097540621101357,-40.0048098041191,-0.009271077967490883,-0.00715309701065956,-0.004226070109541108,-0.002073859050464555,-0.0004538232995090133,0.0002290594662691559,-0.0006418904542732328,-0.0032364128572758668,-0.008370962996650091,-0.0199577684027433,348.1527162288435,387.75938193300675,413.05945700779876,437.3900308472709,460.96406798950227,486.5022976680034,520.3701103762603,558.9004037547651,615.255737560841,749.1062725850005
hm100/microcapm_book_imbalance10_innovation_capm_cooks_distance_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,1217,-0.03488592576136906,-0.6936286405625902,0.6128351243333906,-1.0,-1.0,-0.7090909090909091,0.2886939221998676,0.7113060778001324,-0.0005341253892005766,3.1819353996872173,10.429746195607821,12.475960953038744,11.622556091945619,10.244908197852205,10.104325476373113,5.917156660534474,1.1004188877029264,-7.2243249764497035,-38.90164788148568,-0.0007660686530282318,-0.0036586288992942802,-0.003174492495245281,-0.001793869520492905,-0.0005240964160074784,0.0004582047288000399,0.0006129791029840046,-0.0005990439406044201,-0.004464600059161479,-0.020442184220118405,538.6145014064128,494.7502759378541,487.7095931299097,482.42703831379873,485.8271637911843,492.9277374774685,505.3758181236654,524.1386713720551,549.4586077549699,608.214429422153
hm100/microcapm_book_imbalance10_innovation_capm_cooks_distance_mean_p25,hm100,1217,-0.07051488582937208,-0.9385724941209567,-0.489948848109022,-1.0,-1.0,-0.9636363636363636,0.44601898018987746,0.5539810198101225,-0.0008574847883568735,17.00388623342889,19.157936385131347,18.505562399632215,15.645429443531887,12.865578196350814,8.941086978890514,2.48340953288408,-8.183812660815253,-18.74418598724056,-48.821095406749784,-0.013174733201645084,-0.009616127406745624,-0.0054772058287540434,-0.0023344352617524658,-0.00046602127609366394,8.04395484534708e-05,-0.0010570255459260887,-0.004591944806940325,-0.01016062918043418,-0.022859718081177136,353.26621307149753,381.61104995684246,408.10737880783023,435.7929861019696,461.3549563061564,496.2248092597785,525.1729480119598,564.7796083582558,615.7575915523452,741.2235294390509
hm100/microcapm_book_imbalance10_innovation_capm_residual_rank_mean_lz_complexity,hm100,1216,-0.04459459665148072,-1.0,-0.9999999999999999,-0.9999999999999998,-0.9999999999999999,-1.0,0.5511192781149391,0.44888072188506084,-0.00035720421803559415,35.27000941712869,16.875827878373254,10.973112715842298,4.68540979456279,1.289205319609639,-3.065257531252873,-5.569488108929877,-9.00788369851262,-12.720270172910318,-13.065203615767203,-0.012582643162465924,-0.007902026542043956,-0.0032832465772580726,-0.0006954744466938046,8.331094485423194e-05,-0.0003277455160243483,-0.0015359660564212578,-0.0034906461530736926,-0.005779344413571307,-0.008723610510746953,563.0040171883036,442.1547914169432,469.85787489289885,491.28405652726025,516.3651171351028,532.9170196153658,547.4532554854129,555.5983109621428,557.0575732149913,586.9826109194779
hm100/microcapm_book_imbalance10_innovation_rolling_alpha_mean_corr_microcapm_price_log_return_3s_capm_residual_mean,hm100,1217,-0.05186249170827776,-0.9196162296148422,0.535636110940504,-1.0,-1.0,-0.7454545454545455,0.36417996780250483,0.6358200321974952,-0.0010863131084410344,10.732840006877991,11.626485567526453,13.74095833467758,13.53224045406582,12.831327781256526,11.289722077674389,7.300221510406241,3.9038776934860437,-7.953167539510534,-58.094845521969376,-0.006510356525141734,-0.005569111434931702,-0.003913244079607603,-0.001987074101034988,-0.000511880946906733,0.0003498139702972711,0.00028942815018791353,-0.0009289949253883726,-0.005793451427562372,-0.02620130727974837,453.9645860318567,431.47757670923977,444.82636726578596,460.9640260384808,478.2485794984722,494.98904365683524,514.0848202027388,540.3243593827191,579.4721959072201,699.4594277842173
hm100/microcapm_book_imbalance10_innovation_rolling_alpha_mean_corr_microcapm_price_log_return_3s_capm_residual_zscore_mean,hm100,1217,-0.05309882082570224,-0.9203248673196952,0.8350458376005234,-1.0,-1.0,-0.7090909090909091,0.36494624773301976,0.6350537522669802,-0.0010914091783818104,10.626705710243565,12.510054397378857,12.7234445894228,13.662411863584593,13.38952910744043,12.457765862553273,7.913779131057914,4.365596617223131,-9.232599282367994,-59.503980460192814,-0.00693528356169247,-0.00590316845918934,-0.0037048606508179797,-0.0019349499452971553,-0.0005016471179992245,0.0003982405566398366,0.0003562064189351273,-0.0008323621974153106,-0.006090209939910179,-0.026859376750573826,446.35951686288433,427.78305477325125,441.69154042907036,461.6366593531071,478.1046045743081,494.51428366626885,513.628088489926,540.5369733632182,581.1645766569123,704.4891985226337
hm100/microcapm_book_imbalance10_innovation_rolling_residual_std_mean_corr_microcapm_large_trade_direction_v2_rolling_residual_std_mean,hm100,1217,0.06892494262068007,0.9999999999999998,0.9999999999999999,1.0,0.9999999999999999,1.0,0.5554145394792614,0.5554145394792614,0.0006541987580562326,-55.133463765767,-28.145254732343897,-11.199469339649612,0.2708028219325666,6.652707688300442,13.004447423801443,15.956577642842694,19.787938937977483,23.52706920040566,26.532338676458483,0.022196213056534457,0.011136606674904431,0.003974716915712169,0.0007401635368414673,-0.0001291364216266455,0.00047033701910573146,0.0021765949643689974,0.004817115343964709,0.008568885395291848,0.014319247377526765,665.2842348610485,603.6929894532453,561.0952121727884,532.1494956639169,513.0584555662967,495.34807768873986,478.9245403989873,465.0912092661893,452.02563941721417,430.29517197060716
hm100/microcapm_large_trade_direction_v2_capm_abs_residual_mean_corr_microcapm_price_log_return_3s_rolling_alpha_mean,hm100,1217,0.023562394884114726,0.4450460816556943,1.0,-1.0,-1.0,0.3939393939393939,0.7297189264628818,0.7297189264628818,0.00014670729031413638,-25.85661437289257,-14.100447510922839,0.08624044795284598,8.890358903588693,9.924165667276815,11.763122948197685,11.380168220581918,9.538031359465311,2.25016865797424,-2.6843198693365498,0.011301855083827108,0.005964743051520548,0.0009104297701658707,-0.0007304959532835367,-0.0003596615388916294,0.0004932596106969529,0.0015088154737459526,0.002071325041367994,0.0008577656009082519,0.0013976514537430438,565.2553654296322,570.6600809318344,542.070950039402,525.1253144990488,512.5086300128987,503.91136488856085,500.44333535732716,505.5565423443286,517.0694072568059,505.3651816702428
hm100/microcapm_large_trade_direction_v2_capm_abs_residual_mean_p5,hm100,1217,0.07224884843604233,1.0,1.0,1.0,1.0,1.0,0.5624474321967848,0.5624474321967848,0.0009092671097373376,-58.57383658514718,-27.094343529814093,-12.452952098355928,-1.180504824777652,7.808874550811945,13.657165345324058,18.736515709089144,21.72762558664541,23.421689785620114,24.848140899193442,0.023472083311846744,0.01127678379190289,0.0046050175201326655,0.0009406586958691141,-0.00016977898877739708,0.0005415801571819512,0.0025858840350333565,0.0053544219412718875,0.009086804857021501,0.013646126004822404,691.0957981136644,608.0904288259271,558.3234906592972,523.4828435287984,497.1376503867375,479.84238152967777,464.7623877709875,454.68971780091096,441.29023211020655,451.36766323719235
hm100/microcapm_large_trade_direction_v2_capm_residual_mean_corr_microcapm_large_trade_direction_v2_capm_residual_rank_mean,hm100,1217,0.034427537008021585,1.0,1.0,1.0,1.0,1.0,0.42266299192076634,0.42266299192076634,0.0005707675017553194,-26.465250367451784,-16.31027171830164,-10.751424173177863,-4.752303879920414,1.0442447630975864,3.7635221284825175,8.170753139585948,12.70403046526052,17.262379468498946,25.854934042232045,0.006188934938535934,0.003971304890513884,0.0026476088233278842,0.0012589807318958753,0.00024317411201671283,-9.136270787693361e-05,0.00024995056542987906,0.0017267710999854793,0.004714342898316208,0.012947064154121397,622.0704446610944,556.7474295200258,546.0283487151386,539.0965082739294,533.5289401350357,523.632118366568,512.9537258453064,500.01799002335946,479.484286885842,434.2689133862951
hm100/microcapm_large_trade_direction_v2_rolling_alpha_mean_corr_microcapm_large_trade_direction_v2_capm_abs_residual_mean,hm100,1217,0.018009992139587906,0.03104841480952672,-0.11325311202539362,0.3492717518261559,-0.11325311202539362,0.7333333333333333,0.40458767736023676,0.40458767736023676,5.324697544962048e-05,3.9373790540997673,-12.597181749157018,-5.369264878812832,-0.9484336768388489,0.5732016775191057,3.498303815062033,6.202178872093116,4.839819838779116,5.2145910228028,5.092177198108669,-0.0002945231754405542,0.004541762031258915,0.0021545551746201155,0.0007138441633962633,0.0001494396250736196,1.7081883300008956e-05,0.0004055164101094654,0.0008218508227448568,0.0021962992331341926,0.007250918995941371,553.309433919397,540.5073448031266,540.5800962509085,538.0529348098272,534.7231775341954,530.6578672338134,527.9059898562812,518.6532344574206,509.3200268870112,478.5642271994694
hm100/microcapm_large_trade_direction_v2_rolling_alpha_mean_mean,hm100,1217,0.008294371854898822,-0.10857650274195607,-1.0,1.0,-1.0,-0.04242424242424243,-0.6667642361754412,-0.6667642361754412,6.338992467827094e-06,20.94178194455875,11.029656014111277,-1.6196932255674683,-10.912587659728322,-13.891579197933357,-12.64809191003567,-8.230910298217369,1.834232166503926,10.1459166440286,14.118464794601623,-0.008045895424316753,-0.0022267488952377678,0.0017437486999125008,0.0021560749400722284,0.000846656778654039,-0.0007571325356383261,-0.0014080371603355563,0.0001797492934116765,0.004340572827476999,0.011459044338431945,509.3931998484117,509.96299657218555,539.6382246993975,556.2291085504037,566.480021762063,564.0576277472036,544.1183921165134,520.0655110380235,487.6894362241003,449.490940337282
hm100/microcapm_large_trade_direction_v2_rolling_beta_mean_mean,hm100,1217,0.07739390357971855,1.0,1.0,1.0,1.0,1.0,0.5218480473083857,0.5218480473083857,0.0003702424076072261,-51.315733109743086,-39.64138649935363,-16.950091524788075,-2.107998941078416,5.826837919984627,14.845188742037339,19.25489165557668,25.158078908047063,26.727213133426538,29.085106600602053,0.018638355644415263,0.014037325365299115,0.005938191479417191,0.0015123971007760637,6.837758930138579e-05,0.00042395814457226296,0.0023361491058730643,0.005851186066212695,0.010518584372172322,0.017699136304071952,669.3870038758141,626.0342708972242,578.9166843031215,547.4669835679355,519.6354060414359,497.0034569769229,474.15169955149423,454.2007142421345,426.27404277766874,393.7305629328013
hm100/microcapm_large_trade_direction_v2_rolling_corr_market_mean_mean,hm100,1217,0.0767347594026032,1.0,1.0,1.0,1.0,1.0,0.5189012029647594,0.5189012029647594,0.00042669250635975073,-49.8983994317632,-38.666428822132104,-16.65558722959105,-1.512400611248639,4.885383225700012,13.713850496367645,20.234232647170735,24.43493756129526,26.13587318326,28.208016775440182,0.018241127849379233,0.01390828427737309,0.005855459988688408,0.0015041536084760812,8.732198445926587e-05,0.0003711070102605657,0.0023468373130293685,0.005854012429009382,0.01034210089271233,0.017797661542855746,668.7462944886846,625.4341234055813,580.2845069245917,548.5289518290801,520.3925257095838,498.324044710987,475.6212837889712,453.60352813930007,425.7759722095446,388.9111745114365
hm100/microcapm_large_trade_direction_v2_rolling_residual_std_mean_corr_microcapm_price_log_return_3s_rolling_residual_std_mean,hm100,1217,0.07825091117764672,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,1.0,0.5678643443774505,0.5678643443774505,0.000684533231387495,-61.72538150574595,-32.713711675795025,-10.806947891427594,2.7489811878295494,10.05034928160657,14.8887424788974,18.268253799532445,21.48889968796101,22.78394856890287,26.292714219755112,0.026713182965568013,0.012878233713635105,0.004195518926146053,0.0004984909597463343,-0.00023824620690948118,0.0005823110362485637,0.00252526455564791,0.00546099182439675,0.009177614005129772,0.0157730161666502,669.8675263024635,617.9539498746133,569.1766096886325,537.7291627172864,513.714038219859,494.0536888918522,475.42839362156457,457.82248678769065,435.8028451996765,404.5892339384595
hm100/microcapm_large_trade_direction_v2_rolling_residual_std_mean_lz_complexity,hm100,1188,0.06184167352684148,0.6492891810404334,0.5036155016848637,1.0,0.5036155016848637,0.9878787878787879,0.48173076682555316,0.48173076682555316,0.0003252816844174566,-24.78385329829608,-40.36036664669,-9.830903799777152,0.11918762542628526,6.822990231584438,11.688540442592311,16.85530539100074,21.644317034261004,27.875462982655577,32.891365421489525,0.010222430849123613,0.012850508548772403,0.004877245919438415,0.0015148120937202789,0.00016934120353735864,9.808932972093883e-05,0.0014045561785154528,0.004264924908321253,0.009524974319989273,0.016589508491284908,648.7300258732727,644.4482724914213,575.5505082439315,539.9413013455345,522.9136385653995,507.63934064887445,487.54191540108184,467.14547080425564,443.0309196224438,416.6102336958406
hm100/microcapm_microprice_pressure_bps_capm_abs_residual_mean_corr_microcapm_order_gap_magnitude_rolling_residual_std_mean,hm100,1217,-0.030801857341973153,-0.5656416068577964,-1.0,-0.02958866524933379,-1.0,-0.9272727272727272,0.6512409792997315,0.3487590207002686,-7.959476452545821e-05,19.740242380773676,15.334204701151167,11.899228857779665,6.15019269445116,2.6082955375896835,-4.438519097787996,-7.9577881073198355,-12.691869122405855,-14.52427242983344,-5.018214638738764,-0.012031106778277552,-0.005652340705875166,-0.0022425391772667945,-0.0002463303204739337,0.00016472061465293706,-0.000437156754765697,-0.001915594316945523,-0.0038166658691860104,-0.0053198483153648855,0.0007745990460549619,432.8052943354763,466.99641282583667,493.6408498108246,513.8808638930359,533.8921949450158,550.0118065625612,565.119345606775,574.6984815374559,577.8004765599734,524.8174690945908
hm100/microcapm_microprice_pressure_bps_capm_abs_residual_mean_kurt,hm100,1217,-0.044607335713672924,-0.612026134072438,1.0,-1.0,-1.0,-0.5757575757575758,0.3344527883294135,0.6655472116705867,-0.0005754744808882957,1.9381107357261298,11.389155324578397,15.965317838937095,16.49377054882978,17.342401338089815,14.881718931935517,5.710557916188217,-2.212100207645711,-15.91547335786964,-46.66221652061176,-0.0025133178243277403,-0.004870260627477199,-0.004255867288803282,-0.0023928929748709433,-0.0006942400491594431,0.00043997405112796627,-0.00013206268086126432,-0.002141812214382146,-0.0074425395759524175,-0.020028842048078106,407.7263298334557,424.07493256321953,442.18565810916664,460.17776361524915,485.3815930566606,509.0250314998412,534.807348207118,565.7746452524775,602.979825045315,658.008212246525
hm100/microcapm_microprice_pressure_bps_rolling_corr_market_mean_median,hm100,1217,0.021645382035533504,0.5295739807631868,0.07723530939401814,1.0,0.07723530939401814,0.9151515151515152,0.3754423083186072,0.3754423083186072,8.570198982862852e-07,-1.829161878826679,-8.522903862174845,-9.318801372888888,-3.4962062185640397,-0.57539777306387,3.2214547281086374,5.2272413513287885,8.527670307549807,10.738514724901743,15.033503191385147,0.00017426917109319675,0.003680942469982966,0.0028791053575913045,0.0011577218840776319,0.00023423155158482927,-6.564680943904495e-05,0.00020576118229522863,0.0015169897397242095,0.003737833849671261,0.008123316619053652,532.3664327475167,571.2078047088033,568.0572634032995,559.6042440299536,541.7981753304615,524.2580112710405,504.0306680753589,479.8980053709381,451.8158384164703,419.4199504974001
hm100/microcapm_microprice_pressure_bps_rolling_corr_market_mean_p75,hm100,1217,0.05325633194126884,0.9347591153463893,1.0,0.5809839879130305,0.5809839879130305,0.9636363636363636,0.5528897630469124,0.5528897630469124,0.0006078488283136342,-36.273784854450504,-14.522746452832108,-4.58580773307612,0.09603389452429867,7.066638124954819,9.585604543273814,11.994641901551594,14.929809123313815,16.270864338762483,14.499036843552515,0.017841221426161,0.007536933243867464,0.0029171700850866723,0.0008850341055763715,-7.155150759040655e-05,0.0003237215511073534,0.0017149288250947227,0.004055507663574856,0.007072193887706235,0.010373323832370801,697.2508186464144,613.2380618185879,564.6270411285747,529.844440390094,504.79975761034945,476.2622240139669,454.28440385005854,432.5951313883538,412.0950601456997,379.6032076418298
