factor,folder,nd,ic,lambda,lambda_short,lambda_long,ssm,gamma,share,share_ic,resid_mean,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,gsd1,gsd2,gsd3,gsd4,gsd5,gsd6,gsd7,gsd8,gsd9,gsd10
hm100/microcapm_spread_bps_capm_residual_mean_corr_microcapm_microprice_pressure_bps_capm_abs_residual_mean,hm100,2428,-0.02725472310417671,-0.8362829100404846,-0.3713827399628918,-0.9352020821746063,-0.9352020821746063,-0.3575757575757576,0.39390625619443154,0.6060937438055685,-0.0005530520670219605,3.953595289781745,3.2179965830347097,2.741170476678955,3.1027483672963143,3.2969242730511494,3.479531879234877,3.5432603775128646,3.858596897736192,2.1333323125771635,-7.462251637242834,-0.00543931037010956,-0.0027428932142044673,-0.001485639214196306,-0.0006793594918146356,-0.00017075298205592297,0.00015589612246474132,0.000337595837410342,-0.0001867320507909563,-0.002830193888551347,-0.013660281785306587,175.06336872639247,191.56796596142982,201.38072351785425,213.1458860776423,222.69123831834855,228.46228146512146,235.01350682352953,247.17132244786097,270.93612012701834,360.5686524826617
hm100/microcapm_spread_bps_capm_residual_mean_max_range_product,hm100,2427,-0.00913432689565074,-0.7638773108202549,-0.7792932737540902,-0.6545638792564961,-0.7792932737540902,-0.01818181818181818,0.424795836149203,0.5752041638507969,-0.0005182344085527999,15.06213524296228,0.4238164884436151,0.702863148704826,1.3236375729974796,2.2395797792457994,1.8823860479918368,2.1429798816126473,2.362843141210073,2.416430184653627,-0.14152506492325032,-0.003966193139523004,0.0003050670931383348,0.00018161832268912256,-9.554369854924432e-05,-8.502879015083705e-05,6.836683928042926e-05,0.0001495836946609604,2.662079869180798e-05,-0.0007425425833832291,-0.004458041023952262,289.1973732680586,234.5008720864124,234.58337175188467,234.14555745916647,235.16421325727123,234.46630379808516,235.83668022042426,239.1449501739576,244.48403058382078,260.1707323387352
hm100/microcapm_spread_bps_capm_residual_zscore_mean_corr_microcapm_spread_bps_capm_residual_rank_mean,hm100,2428,0.016922789645694415,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,0.44994698616853585,0.44994698616853585,0.0003198377427866346,-2.3229876387031827,0.4631986447455847,1.3244326470178998,1.5433542272057592,1.883300529419282,2.1105307977263124,2.990001578653406,3.766993455937953,4.722720824478662,5.404097729879311,0.004899254714880275,0.0014538983005285655,0.0005981190679217939,0.0004016265840349809,0.00011754950284890624,-7.419650449844255e-05,0.00012148748213479012,0.0007965107625766252,0.0024281964934355156,0.0058605054990447936,274.619375329533,255.42198178330167,252.26242642578362,249.11795189518622,245.99104541403003,241.06966003094809,235.97423659444294,228.5603620071861,218.19751563013375,199.54850571702806
hm100/microcapm_spread_bps_capm_residual_zscore_mean_entropy_1d,hm100,2427,0.025041353868620712,0.506004208348541,0.1865617885785455,1.0,0.1865617885785455,0.9636363636363636,0.5820942254764636,0.5820942254764636,0.000272498751402941,1.0208159256154206,-2.018910024733957,-0.09531256933543199,1.4038563949479843,2.4151362369143388,3.3283076715426723,3.7333456951353856,5.193346495875304,6.20893747215059,7.248051659592188,0.01008331119399118,0.0036800799949958077,0.0009226598421559282,-0.00011782719792544358,-0.00015041629782183217,0.00018554775551724956,0.0005837871819316673,0.0012964495899155362,0.0025804845294141844,0.005704778525043525,300.36499934992383,246.70836984457162,237.47961000840408,233.47213636729745,234.3520779550224,239.0276026176859,242.13903169489362,241.7230740244196,236.52172353711285,222.4548829036867
hm100/microcapm_spread_bps_capm_residual_zscore_mean_skew,hm100,2428,-0.026708880323577683,-0.9309746496775216,-0.7528838787400061,-1.0,-1.0,-0.9878787878787879,0.4626859581444702,0.5373140418555298,-0.0004976576365616533,6.555899334523858,7.076254883226684,6.151713617288188,5.1121754314144505,3.385185082181854,2.0971948925894406,0.8404362372726559,-0.4085328713550053,-1.4781372265170072,-7.480619781949511,-0.005784475418954925,-0.0037245030971723323,-0.0018398380998316517,-0.0007262104454214522,-5.253762169972472e-05,-3.8636028798374466e-05,-0.0003511345884821324,-0.0009452657341831403,-0.002438842957173467,-0.01030977869529883,214.48589006273764,228.18761363691212,234.19649124915776,240.3336975696678,246.93574617450443,250.18069151248181,248.41428046409277,244.12960008695742,242.89687171645136,257.47877408680404
hm101/ask_buy_chg_vs_mkt_tot_p95,hm101,2421,0.02951137168475001,0.6675282876355595,0.48057661434801013,1.0,0.48057661434801013,0.9878787878787879,0.4722615801712665,0.4722615801712665,-2.2859012435469964e-05,-2.547901737474401,-4.946588618545243,-1.7807019753014754,1.265677818144523,1.8906847876165194,3.4465730901829597,4.5196100756340325,5.93521374992303,6.225052884796462,7.084143857670524,0.0042107075157147515,0.005758910806295615,0.002885303202187093,0.0009423620304490627,0.0001505989035490176,7.27602209786536e-05,0.0007969798440345741,0.002456795812508447,0.004482681988947609,0.007777130372520646,310.746009914968,287.6048160285382,264.7151168469526,249.00981190891287,236.32602993213456,225.43074436842315,216.61833981502136,207.7919991893523,198.85147126471273,190.70365818778592
hm101/ask_obs_drop_vs_mkt_drop_mean,hm101,2421,0.03778899379256054,1.0000000000000002,1.0,1.0,1.0,1.0,0.5301348163713523,0.5301348163713523,0.0002636936186843411,-8.836385925839844,-6.15307620052076,-3.789646011144081,-0.6598203660251086,2.2583681503012736,4.43686875556843,5.8850423708219015,7.141946976829949,8.194726329467573,12.62879706326266,0.009031447823649586,0.006537118743087465,0.0033304104292876694,0.0009890428543573215,5.448266575737833e-06,0.000283230753487608,0.001372898695389208,0.003017213340146457,0.004940653329847226,0.00801783593804801,252.20561938170673,269.83284906564234,269.4961269730372,260.7073633472288,247.23566220197475,231.30247073561026,220.4252495020701,214.31486076055887,211.0513549963277,227.8563486406783
hm101/ask_obs_drop_vs_mkt_drop_median,hm101,2421,0.03674011472672255,1.0,1.0,1.0,1.0,1.0,0.523067474575714,0.523067474575714,0.0003032649310203466,-9.062060724355538,-6.189519178939623,-3.3359151520520287,-0.7136259369391147,2.161117061344787,4.5186066704004535,6.187737266824522,6.977803913948558,8.502413422999194,12.059991026429454,0.008482436682070915,0.006142015498148803,0.003280937169502537,0.0011297044876821165,2.3837166728210972e-05,0.00025467923442085383,0.001409787832663202,0.002866989350610618,0.0048341437129777575,0.008012318660897204,250.40843988593238,268.81279103603373,270.844606890462,264.15402001232707,249.8161244692287,233.60842232781798,221.08380465842225,214.335323255157,211.4829022238903,219.0517601684867
hm101/ask_obs_drop_vs_mkt_drop_p25,hm101,2421,0.03193154768941774,0.9245297730360248,0.777642811477788,1.0,0.777642811477788,0.9636363636363636,0.45535299064668266,0.45535299064668266,0.00016890144309273067,-4.611235935093892,-5.352661244002611,-4.8907633645635755,-2.53576810571322,0.5746909562507432,3.3510939503503216,5.295758502947911,7.053101846291652,8.662666681431432,13.554067129271981,0.004264412839069192,0.004899742599594474,0.0034947892116932917,0.0015613115697995777,0.00024295973896020127,7.154332432651577e-05,0.0010689157995735902,0.0028837829465529364,0.005004890906938086,0.008270297309817176,237.66449838352565,256.5356410203136,264.07328929295994,264.31224570807063,257.1624939543003,243.04003813105174,226.97792394453666,216.62392571341266,213.93369583423393,227.78731049568083
hm101/ask_obs_pre_rank_autocorr1_abs,hm101,2421,-0.02509769928458998,-1.0,-1.0,-1.0,-1.0,-1.0,0.5010162308624176,0.49898376913758236,-0.00021453017624152034,7.6203649526870505,6.41760301379944,5.369333451451678,4.196717736738445,3.52482936125495,1.5792924514623417,0.2481251338812913,-1.3039607561152708,-2.798468407396276,-4.242348067630213,-0.006084794828488265,-0.0037561801811040966,-0.0018612421548453045,-0.0006677070068004244,-9.694742733880003e-05,-8.607605600134425e-05,-0.0006995294095731525,-0.0019688750715438578,-0.0037611062910451994,-0.005900710681608015,219.9568088980121,223.16588760051812,229.81439373116288,236.0744585154078,242.9605880199305,248.07905976740582,253.2332221635146,256.6095233099989,256.78755323064263,248.18384764330102
hm101/ask_post15_buy_vs_event_stk_corr_pre15_ret_vs_event_stk,hm101,2421,-0.015256520170509191,-0.2247437433946021,-1.0,0.5173899063020931,-1.0,-0.6484848484848484,0.7775335918217151,0.2224664081782848,-8.541707298903715e-06,7.897089199522394,5.56619079050579,3.654510596435424,2.4973001327568136,1.28227920325507,0.08323744340130808,-1.1202895389211793,-1.8864382648662346,-1.5404693676176597,4.306482433316332,-0.00828061869077859,-0.003189454212686654,-0.0007578065805380812,0.00015490771695333034,0.0002171563045299421,-0.00033007639386924674,-0.0013386257003000909,-0.002369532843302409,-0.0025570100008637546,0.0032030819376452652,199.39512379617094,218.94981238155972,234.25828197185004,245.44273586037036,253.49529767359257,259.7325092032499,262.05658363376904,260.99251469020226,251.68520426804835,225.59199405556464
hm101/ask_post15_vol_rank_autocorr1,hm101,2421,-0.034544104681049737,-1.0,-1.0,-1.0,-1.0,-1.0,0.46759623874960593,0.532403761250394,-0.000543401886043669,7.736212110676979,6.326091264645161,5.2042975294499225,4.4513888642291874,3.8394914463997916,2.9538305519605963,1.9592466081800954,0.27723193148512115,-2.4559183590284346,-9.682629673648053,-0.008489607064236822,-0.004480374146854324,-0.0020382848192889453,-0.0007807508815861095,-0.00010958382982185619,-3.495759465573874e-06,-0.00042337412407573766,-0.0014586809675669482,-0.003910195209134072,-0.01230635599297569,190.8876237967851,202.5353653433451,214.40193102528406,223.28532114514493,233.3136348040406,241.20248408876006,249.79024706306384,258.791417771402,272.0901932001011,307.61815254532115
hm101/ask_post15_vol_rank_autocorr1_abs,hm101,2421,-0.028628526384634766,-1.0,-1.0,-1.0,-1.0,-1.0,0.4178753061021049,0.5821246938978951,-0.00044372604184580414,6.099535755584209,5.64254920132179,5.068079227942722,4.844129418751746,4.1322113728891035,3.361903046924818,2.3042112210901813,0.2512338740474889,-2.2251715390401103,-8.869150996059819,-0.0050245916675333594,-0.003407111283388635,-0.0021687194657482264,-0.0009715803921691314,-0.00020572926183027085,8.829509180739149e-05,-0.00018203298475719272,-0.0012380526989273037,-0.0036140044804047872,-0.011461273199837389,208.33029246179717,210.05986506758586,214.2702862899743,221.75037638171978,229.92284647477555,237.82651003264812,247.17642421086114,256.394470541322,270.57792004787336,305.3068453194697
hm101/ask_pre15_depth_vs_mkt_mean_max_range_product,hm101,2421,0.03645335990392179,0.4761702274924572,1.0,-0.6051501052948608,-0.6051501052948608,0.6242424242424243,0.6683598925651321,0.6683598925651321,0.00020325342327369105,-10.795097334195049,-4.6810012340661284,0.13603253531181933,3.628972378400595,5.239777045967952,6.3346878146821215,6.716424982824809,7.972973949603703,5.1981918835980565,1.3129869590126197,0.013651397704884794,0.007796935024174786,0.002878693463042,0.00017484241425100254,-0.0002737513334720564,0.0005927396487918185,0.0024579180339629257,0.005316255845906417,0.0034531564472346133,0.00020191923187173636,336.162415112626,283.43020388819247,255.9744518448842,235.71863385012645,219.8117619219164,206.16606069209578,194.3446175013908,187.93055776406842,219.4097327102062,212.74583319686175
hm101/ask_pre15_obs_vs_mkt_mean_p5,hm101,2421,0.05129808613396569,0.9970134235149343,1.0,0.9629401916781855,0.9629401916781855,0.9878787878787879,0.5590838424451865,0.5590838424451865,0.0005379564745584708,-16.437550259647903,-5.752277383352045,0.09174680060667847,2.605521556422641,4.697235453293085,5.885617073377772,7.047556958387371,7.3932516016837395,7.806023716165646,7.769766930358631,0.01634227998071649,0.008236506384493358,0.0031520705250685822,0.0007582800881126795,-0.00010996864539378223,0.0003631005861316992,0.0018089929943064847,0.0038317717028890294,0.006811376904920493,0.009565719138162293,328.5558041676633,294.12947111194535,269.48924040559626,248.72619573044693,232.08763842884727,218.3156758671689,207.05058248459127,195.76221472534024,182.38792356807528,170.44927164722785
hm101/ask_pre15_ret_vs_event_stk_corr_post15_ret_vs_event_stk,hm101,2420,-0.03305330514606606,-0.9755057231696259,-0.695743791673712,-0.9999999999999999,-0.9999999999999999,-0.9878787878787879,0.43791218863316705,0.5620878113668328,-0.00040627269226780553,5.666640227051487,5.347295462809663,5.5522436490590295,4.908226204638305,4.729328683059149,3.699879983420859,2.2401842038015087,0.6172310472082674,-2.4937250181314052,-10.657836712930635,-0.006821876930058783,-0.004047929992336718,-0.0022589899641804944,-0.0009601809887847676,-0.00020755555886006538,6.519296129637266e-05,-0.0003438599636255951,-0.0014253073109902151,-0.004189162561174231,-0.012457362145083754,195.41931476807454,204.67785982048377,214.7049557404025,222.93243428831528,230.731968159089,238.17347332667453,245.59191391479217,254.80919150858165,270.9653761640794,315.992025677319
hm101/ask_pre15_vol_vs_mkt_mean_corr_post15_vol_rank,hm101,2421,-0.024505850960928784,-0.9999999999999998,-1.0,-0.9999999999999999,-1.0,-1.0,0.4611459847256175,0.5388540152743825,-0.00039319990963434777,5.805724942896877,4.943618723926688,4.753569217512433,4.179791582937599,3.17632695363738,2.9600640576040025,2.422721138345127,0.6066247831435708,-2.974865947034955,-5.048410107925653,-0.006154501415839439,-0.0028241752825049504,-0.0015012680916888109,-0.0005831666599903829,-5.6340763370813494e-05,3.584173224731368e-05,-0.00011313295036390011,-0.0009743424970236837,-0.0036414936462370734,-0.008300071476522754,200.46088399014627,213.89008138876446,223.0362642693781,230.46017686672877,236.75379693502774,242.47339519682183,249.4631795648745,257.4441671474154,270.04516723994897,283.23243406224435
hm101/bid_buy_chg_vs_mkt_tot_corr_pre15_ret_vs_event_stk,hm101,2421,-0.026234571507290454,-0.331543125878004,-1.0,0.008310989787112153,-1.0,-0.8787878787878788,0.6405737851268231,0.3594262148731769,-2.3509600085701383e-05,8.790824981828095,7.273019520738674,6.422082005661765,4.906109803240019,3.645191806997317,1.4113633976377504,-0.9049454558216875,-3.599271462862604,-5.785628953879038,1.531994219025072,-0.010155504882067276,-0.004574529967871717,-0.001798944215336426,-0.00034581256814650947,8.467249533028394e-05,-0.00033161257597671143,-0.001514414453205737,-0.00368883851815865,-0.0053019652154210825,0.0014158879936490574,187.68684212941102,208.33705031048638,224.89463007427642,235.66655241755458,248.09041213520808,257.6673741121996,266.58998926883373,275.2379324897924,271.43416357292233,230.95507641009016
hm101/bid_buy_chg_vs_mkt_tot_iqr,hm101,2421,0.02797551261975093,0.210051098907152,-0.14625754070803518,1.0,-0.14625754070803518,0.8181818181818182,0.3653480558826648,0.3653480558826648,3.700471063983463e-08,3.455380721566198,-5.505056843017746,-3.6475621222601866,-0.9048134706506274,1.1687539988238764,2.947169649415317,4.531435702236728,6.031241881411941,7.387458936058533,8.220625041865748,-0.001861238121371589,0.0062005093038629945,0.003927241391968038,0.0016408868953667203,0.00031338615852171564,-0.00010502662453105314,0.00045604238326656034,0.0020549753079492318,0.005148337672292906,0.010200361247714798,251.40316369104562,282.52513662565053,274.96726273666826,264.059260210828,252.1126170520173,242.54249942834372,229.78516866632518,217.53621952782518,201.72956478167615,182.35877101631573
hm101/bid_obs_pre_rank_corr_obs_post_rank,hm101,2421,-0.02216326617347908,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,0.5163504903478331,0.48364950965216696,-0.00020690118285667363,7.399241058708819,6.123695240731327,5.282296286151236,4.525631329732388,3.640002191389322,2.2441990767789877,1.2829372535398242,0.22169048983474618,-2.188997548531312,-4.715904461806436,-0.006389947704352404,-0.0029798049481960884,-0.0014309864529579552,-0.0004714068752812427,-6.503384837617233e-05,-7.557725712321416e-05,-0.0006404859515126514,-0.0015984519793152277,-0.0035836624398899557,-0.004721007533617471,213.0165589208495,227.48864825100225,233.3858959593785,238.62755853667886,242.30265509195272,246.04250282957804,250.58763607299807,255.67770620105384,258.2338553311702,251.5993941547416
hm101/bid_post15_buy_rank_entropy_1d,hm101,2421,-0.06016556898954226,-0.9999999999999998,-1.0,-0.9999999999999999,-1.0,-1.0,0.46165327432024156,0.5383467256797585,-0.0005508739523010901,8.788240760461296,8.340622597469627,7.895366084208197,7.1890511804949435,6.282456004585883,4.163306827471477,1.8752552260139677,-1.522199345022705,-6.948886044180532,-12.41963839785514,-0.01193925126010277,-0.00826066689344668,-0.004796426542523794,-0.00212082113468342,-0.0004041533307884346,-6.908691071435368e-06,-0.0012806069513736577,-0.004594825042042864,-0.009941627766086255,-0.016269407425121982,176.95505663105328,179.39256722078525,188.4708262759411,199.60970986343557,212.2825847997404,228.96135859427673,248.07853443124964,270.4329466321641,300.2475086755185,338.41855999500694
hm101/bid_post15_buy_rank_p25,hm101,2421,-0.04359627550868525,-0.07612658632089256,-0.6334903089118066,0.06205160293491113,-0.6334903089118066,-0.8666666666666667,0.4999570639044842,0.5000429360955158,7.473522467826087e-05,6.508444817637448,7.031721862471436,6.471860296258904,5.585088635138068,4.6995380146870565,2.677775163257621,-0.24824176992982053,-4.224066546032123,-9.063307134343127,4.231278488251902,-0.009962895652178458,-0.006504184005997512,-0.0035951772236219714,-0.0015082819564557616,-0.00026309146573992603,-6.439513083573777e-05,-0.0014632441358475468,-0.004633811688717747,-0.009554475658212144,-0.006121453815756692,171.38336451265693,186.12228673917596,196.95175990142963,207.155999296377,219.73257332980765,233.46657487319047,252.28408173422727,274.37710150111695,302.0138212600326,320.3378109173293
hm101/bid_post15_buy_vs_mkt_tot_p25,hm101,2421,-0.041183712486262604,-0.07090888581746276,-1.0,0.114003562877068,-1.0,-0.8181818181818182,0.5011324607120554,0.4988675392879447,3.817710042596535e-05,6.836952584383264,6.734864054398264,6.238183945319203,5.578571702220125,4.5113972781066805,2.043063952302571,-0.5784202536371561,-3.852990580984231,-8.627369881996298,4.789051235285967,-0.009408286172020573,-0.006058623470219371,-0.003440739970273918,-0.0015019564733305811,-0.000248020877933476,-0.00010303688784075904,-0.00136486047184126,-0.0042623668757400535,-0.009193149333109506,-0.005640849054379122,176.88162463060013,188.63014371511676,198.72145419348473,208.6434417318574,220.30827218586842,234.18269018657526,251.0445368081174,272.79639087480257,299.42995454122183,318.7266290628041
hm101/bid_post15_depth_vs_mkt_mean_trend,hm101,2421,-0.0106735664866698,-0.251841786383593,-1.0000000000000002,1.0,-1.0000000000000002,-0.3090909090909091,0.6842285735892492,0.3157714264107508,-0.00011577968804002814,4.415184936928495,3.592424009346175,2.8264179019023943,1.7923665275568899,0.9871307559743632,1.0025597278303782,1.602068816861757,1.8001286708333206,2.6113447523399134,3.0358935629837522,-0.004919116393465547,-0.0020389249941063837,-0.0005357248545317985,0.00012724206752896738,0.0001425847730889227,-0.00018383790207509426,-0.000487848663700361,-0.0009672699345579152,-0.001015949366725825,-0.000678941530084714,217.43890108086936,231.2047816436133,244.6325789036903,254.09831639344824,257.71829748791896,258.85409700461867,252.96744423041247,246.33421769763052,233.86459732402136,209.7113307874972
hm101/bid_post15_imb_vs_event_stk_corr_post15_ret_vs_event_stk,hm101,2421,-0.020844609088445577,-0.9319166346804955,-1.0,-0.8909158919088395,-1.0,-0.9878787878787879,0.5367857880746028,0.4632142119253973,-0.00022393576504423272,6.686130142405673,5.85734004919695,5.6479244965047535,4.278098900369574,3.7202706564640544,2.7433839297484157,1.43098450634815,-0.01139030904903059,-3.4466115149612606,-3.0895199409447813,-0.006266212608342277,-0.003027170436086358,-0.0013690292222581241,-0.0003933881245345002,-1.3083989309675464e-05,-9.413688653612683e-05,-0.0006526393044958581,-0.0016592532106243028,-0.003477122039129918,-0.0036686375020842173,204.1467142998665,217.7026416614384,228.75173449369686,235.67384400161527,242.4995549583852,248.94511140371944,255.0409475826384,260.65580509518423,264.27557888268564,256.46194310265673
hm101/bid_post15_imb_vs_mkt_mean_corr_post15_ret_vs_event_stk,hm101,2421,-0.02173312241716963,-0.977731476327089,-0.9245253678923826,-1.0,-1.0,-0.9878787878787879,0.5300980207086664,0.46990197929133365,-0.00013693603623944847,6.822440492936317,5.578484547650339,5.696162558657745,4.281991856183596,3.939450450286323,2.804411399228818,1.3404274246239305,0.08842635657312319,-3.22189802054925,-3.5112032746989037,-0.006464352003622622,-0.0030237350914500503,-0.0015511310877499229,-0.00037276290284716775,-3.6114569716762035e-05,-9.027384705954918e-05,-0.0006784688617183307,-0.0017148709084807891,-0.0034992972548327167,-0.00416517985345223,202.52906436220127,216.16270425871883,227.14839432483626,234.99390997307432,241.84312646870765,248.78347305857716,254.95804143468231,261.33934428842633,265.7102058986446,259.59692280528037
hm101/bid_post15_mkt_drop_rate_corr_pre15_buy_rank,hm101,2421,0.0208087549875689,0.4320164787022576,-0.23318000232776728,1.0,-0.23318000232776728,0.8787878787878788,0.36541675637394755,0.36541675637394755,8.958967545352246e-05,1.904803337931098,-1.4307219806464857,-1.0090123104085733,-0.10831966252820137,0.6433852155449035,2.796655726890977,3.5830813506474666,4.560326288207127,5.916753481962167,6.978900908443983,0.0006466135631361531,0.0031667591521309466,0.002350813866998305,0.001112883934968448,0.0002940596658949361,-7.878157393378132e-05,0.00019501760781040378,0.0012175432609658181,0.003732783658860724,0.008081472175283367,244.47526598839843,261.27482173946873,265.078334752831,262.3517111294713,256.8113872096757,249.2119892886967,238.97452612691046,226.8020080893818,210.71348854135564,191.40909040355768
hm101/bid_post15_obs_vs_mkt_mean_p5,hm101,2421,0.04407604127435992,0.6987218962939616,1.0000000000000002,-0.9618426100642494,-0.9618426100642494,0.5878787878787879,0.5600790620422615,0.5600790620422615,0.00042537973916395046,-10.112488874797021,-2.245497484115381,0.81523589333919,3.3925690217620046,5.357921245770492,6.241009021418546,5.942026464022844,5.998633594757779,4.903351262423476,3.387189592677957,0.012979515973412573,0.00722068018752293,0.0034246850819003305,0.0009144251368580177,-9.148480953708013e-05,0.000401962603771428,0.0016842979963293749,0.003661863234127917,0.005790420517929123,0.007664295612881346,346.3914259338129,295.4911938670046,270.7010301749201,249.5757989195251,230.2933778870615,213.55289444953203,201.3396545078383,189.6391869019809,176.0359422774737,157.06820935342114
hm101/bid_post15_other_cnt_corr_pre15_buy_rank,hm101,2421,0.02080632728135698,0.43065926059168963,-0.23464592487575192,1.0,-0.23464592487575192,0.8787878787878788,0.3654909417265107,0.3654909417265107,9.00855090165254e-05,1.9120330488709696,-1.432526196160009,-1.0191266944140913,-0.10724907730318214,0.6407581326539703,2.8057721206724078,3.5896756640121184,4.560360836876365,5.915903751776511,6.971798885993557,0.0006428834749732089,0.00316781697709068,0.002354887121470958,0.0011117730126086697,0.0002942381282632727,-7.814222042678564e-05,0.000196312787326324,0.0012159642336366596,0.0037335260039526976,0.008076982253444762,244.4681261924768,261.2675782790002,265.09633280060496,262.37392900579846,256.79777049835013,249.21841336640014,238.97983412090534,226.79116027894236,210.70660983403707,191.40102742022404
hm101/bid_post15_other_cnt_mean,hm101,2421,0.025849668530581137,0.9168119594714089,0.7036110342197611,1.0,0.7036110342197611,0.9636363636363636,0.46398345174767325,0.46398345174767325,0.0003138814930040158,-0.9163003738038573,-1.3970710872014553,-1.2276834191171764,-0.13786961667435685,1.3663458642958073,2.968417070521868,3.8113363281531614,4.591634589302877,4.936661885427235,9.680807984699381,0.004302755034104453,0.0038482455656162263,0.0024939335951235033,0.0010573702548913374,0.00014587816305301632,7.542760524343303e-05,0.0007003157602123201,0.0018753036816517748,0.0036661150390839893,0.007370442338597091,247.19705941934987,267.62283046353764,271.0830029143724,264.77707704666557,251.8091809572498,237.26058099201057,225.15314721220273,215.62994147339373,205.42166519053342,218.19779433435184
hm101/bid_post15_ret_vs_event_stk_std,hm101,2421,-0.0444258506241638,-0.9352387692148347,-0.4409128989696958,-1.0,-1.0,-0.9393939393939394,0.4242341215519687,0.5757658784480312,-0.0007059091991400932,5.305665568859264,4.914001747328983,4.400826193353605,4.917724230945033,4.490382898927553,4.231233841083499,3.595110883225412,2.138182100843443,-0.5594794371615327,-9.623732116315892,-0.009110857696305402,-0.005034140563534251,-0.0027583040424828233,-0.0013445520545233543,-0.00029963658790261433,0.0001428825877127187,-0.00013719579917972937,-0.0017373670998181469,-0.005606811986690086,-0.017833958182299978,169.08468893372515,187.32996547586595,198.63260424832464,208.9770921005067,217.7429765841573,228.3980832008999,239.45125650881747,254.3218845606725,277.90819065915014,368.4777330738768
hm101/bid_post15_spread_vs_mkt_mean_corr_pre15_divergence,hm101,2421,-0.02917260483430755,-0.7263826399172727,-0.8827409835749626,-0.5553317353700326,-0.8827409835749626,-0.9757575757575757,0.5312518671543462,0.46874813284565375,-0.0002531046930016289,5.483832014801696,5.609995051507282,4.601143608199551,3.878918195081192,3.5842888238780377,1.8664181958733557,1.3748157882611178,-0.02578361007040548,-1.8002623909780835,-0.7519609537803693,-0.008343630831208457,-0.004575622466050741,-0.0018751568795019379,-0.0005324525968083892,-3.667567366964981e-05,-0.00015984732617791849,-0.0008361830537470978,-0.0022083475891879092,-0.004444507493391457,-0.005907076231562409,181.62774603320238,203.28712752593427,219.25919544974573,231.8821292138538,243.21839402663738,251.76082733645538,259.9774803576878,265.84439976881316,270.86773204948315,273.3847413158762
hm101/bid_post15_vol_rank_autocorr1_abs,hm101,2421,-0.047945459083034214,-1.0,-1.0,-1.0,-1.0,-1.0,0.39537557016042674,0.6046244298395733,-0.0007283857809026654,7.717744652516693,7.133826174983641,6.815753004591367,6.349764398284108,5.8455303377818755,4.420303753260581,3.5645592144977156,1.1511478614419157,-3.173401661923651,-16.130925477076552,-0.007587477812420428,-0.005493150734420174,-0.003466548595444817,-0.0016984362950581877,-0.000422863840793309,0.00020015911161488532,6.0494974606620174e-05,-0.0015809570637630027,-0.0060188296838001335,-0.021209463362652982,198.69570130886143,200.33485429857993,206.80946276887852,214.8860674162468,224.52526562673398,233.97969846676344,243.848457190904,257.416479425056,279.19784503959704,326.86025833381314
hm101/bid_post15_vol_rank_lz_complexity,hm101,2421,0.03242036889114188,1.0,0.9999999999999998,1.0,0.9999999999999998,1.0,0.5210899313461385,0.5210899313461385,0.0004440826373239329,-7.573880610991133,-2.0502239205510437,-0.20673313645118324,1.9141584414653248,3.34729473984627,4.30239349927086,4.5320771760342415,5.209946209465242,6.3470993528014406,7.234852113482982,0.01001459891684399,0.004065518712576937,0.002003433365989964,0.0005700793822766184,8.890431018963836e-06,0.00014139395808809515,0.0007143474140524946,0.0019362500955798431,0.0043156060734042155,0.008206167903986844,289.84214945482654,273.21153418580326,262.5703456345512,252.31240393711707,243.0892190976738,234.8854901869174,227.3003713437824,217.47441118788578,205.89077395616803,187.43740984951452
hm101/bid_post15_vol_rank_mean,hm101,2421,-0.05001109919638557,-0.9750268154624904,-0.896078090284326,-1.0,-1.0,-0.9878787878787879,0.4401068969153863,0.5598931030846138,-0.0005777335993108862,7.178231266266467,7.361585065632136,6.989014493835316,5.632519377852709,4.016254685361059,3.105826726103228,1.232173120082973,-1.1040036138875065,-3.6181324565510162,-7.139115472587434,-0.010311894994872218,-0.0061629504726281766,-0.0034749546507381727,-0.0015015562889617322,-0.0003046087298121178,0.00011682738070958464,-0.0004267191268834543,-0.0026002607628267493,-0.007289126069766994,-0.017478121881294807,187.38105381532577,206.33977496070833,214.4845110798093,220.04125613673185,224.84606728202968,231.638802814333,239.35419567120297,251.238239979301,270.9343179718136,331.7647185829313
hm101/bid_post15_vol_vs_event_stk_corr_post15_obs_vs_mkt_mean,hm101,2421,0.022914127928949285,0.8359088038091239,0.8421727596067543,0.7855391831367688,0.7855391831367688,0.9757575757575757,0.4733953692100361,0.4733953692100361,0.0002920447202229692,-1.5288133288093417,0.2838904600147644,1.6115224341100982,2.461006878140743,2.1191810045117347,3.047232732330123,2.6652742517596644,3.433124948436483,3.8992839816848073,5.8453508893716215,0.006569940412398425,0.0026012995544444036,0.001071333747621484,0.0003528087958714722,0.00011380692255935308,8.134449601761642e-06,0.0001683195693745764,0.00099715056090608,0.0028815229002038343,0.007857766295744896,246.2701741854947,244.53027374424292,247.98998056644493,249.07621982734787,250.17280491240476,249.80701972405944,245.86926143671215,240.61296014357956,229.74323435148133,210.87280598835864
