factor,folder,nd,ic,lambda,lambda_short,lambda_long,ssm,gamma,share,share_ic,resid_mean,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,gsd1,gsd2,gsd3,gsd4,gsd5,gsd6,gsd7,gsd8,gsd9,gsd10
hm101/ask_pre15_ret_vs_event_stk_corr_post15_ret_vs_event_stk,hm101,1207,-0.05500819972898904,-1.0,-1.0,-1.0,-1.0,-1.0,0.4436792555965216,0.5563207444034785,-0.0007157045828800598,48.83160907776829,46.78271683484992,44.32901534389602,41.37091308446969,40.54384637726243,35.203173578068245,31.005833159668807,22.774625004419736,11.32503767100997,-31.31025638474149,-0.01154787511384647,-0.007010365580873579,-0.003742666053234507,-0.001459247503367779,-0.0003282995795810916,7.641219376059999e-05,-0.000518961048253386,-0.002554448469742352,-0.006912751506898939,-0.020294292484071542,498.5349465574559,517.8223321731854,541.3673980327471,561.4570334649442,582.2675696494283,596.7339518574062,614.6272974722251,634.1680854589277,670.943419897959,751.9536811501036
hm101/ask_pre15_vol_vs_mkt_mean_corr_post15_vol_rank,hm101,1207,-0.027043234862610264,-1.0,-1.0,-1.0,-1.0,-1.0,0.5185939041676043,0.4814060958323958,-0.0003048082980070254,46.520504238330105,41.797271027608154,38.559303854275754,36.87784545630269,31.681327026098785,28.42802670111776,25.852405365819024,22.184897567020275,12.858549357304518,6.138217206267623,-0.008465496931479142,-0.0034510482839786344,-0.0014460012267893474,-0.0005128647598306829,9.026178641433858e-06,-9.818512794394398e-05,-0.0005325257314733191,-0.0014397241215011434,-0.0038409962180508323,-0.006960610342197619,530.0161459612281,557.3684941239188,575.5609522869113,587.2606288560914,595.5529592024127,602.9118850229978,613.0082933120652,627.3576556318802,648.488759849395,669.7263625697219
hm101/bid_buy_chg_vs_mkt_tot_corr_pre15_ret_vs_event_stk,hm101,1207,-0.030048734277855607,-0.3243751179908013,-1.0,0.07441568987048251,-1.0,-0.8787878787878788,0.6741269855320676,0.3258730144679323,-1.930503511195226e-05,52.06011445459302,46.533945119443786,42.257426961850314,38.05252498267742,31.134999732630483,25.93125034343526,15.424975595371745,8.423753964349189,5.444785869573674,29.225416785423054,-0.012483538167639597,-0.005581464724057272,-0.002080744811525548,-0.0002725333412129193,0.00017463243177600726,-0.0003975488900664899,-0.0021895710178818427,-0.004521811672792147,-0.005963503279396668,0.0032866542300527836,503.7715498028103,544.3008480478305,576.1589366846044,604.2007526019501,618.7336774979383,635.9527016453193,645.2526628449059,658.3446247101173,649.2330049896475,569.9600645019677
hm101/bid_buy_chg_vs_mkt_tot_iqr,hm101,1207,0.04370401199076947,0.5196684806171731,0.23334034686708494,1.0,0.23334034686708494,0.9636363636363636,0.4196850005901943,0.4196850005901943,0.0001695334241028438,15.36723702313936,-2.8453712293386406,10.138300560127524,19.02259286264932,26.453607121321056,33.81556887000942,40.72603915478607,45.966711713898704,51.492689762343005,54.775512669101126,0.0024287336805479055,0.008790028551358743,0.004796916538786358,0.0018792039605874161,0.0003758849316648442,-3.549561272541967e-05,0.0008917340754944607,0.003144356857888391,0.007445185776153395,0.0138179298069105,649.6354265647087,680.9692649618518,662.3580394717427,636.9308180502476,617.3886149474116,599.4668816565843,576.4351005250913,556.9288418835062,525.4519850958227,484.25148999655124
hm101/bid_obs_pre_rank_corr_obs_post_rank,hm101,1207,-0.03513096628786241,-1.0,-1.0,-1.0,-1.0,-1.0,0.5174803251914056,0.48251967480859437,-0.00024536411921402996,52.4828059365807,46.649643560500564,43.3145756024784,38.46721543439564,35.06850276604512,30.793555011215346,23.6459086872046,17.183860852260526,7.785919942331753,0.0121744367997935,-0.010038810422732004,-0.004809245028860278,-0.0023664712232565007,-0.0007532561480719218,-8.482993180948268e-05,-9.307716115424855e-05,-0.0010246366234472671,-0.002729895856726703,-0.005978995596926887,-0.00700638417566312,547.7375966281211,576.0992130232993,587.8175398289217,598.2900520787365,603.534831321797,611.8372649389769,618.8314737631528,626.5731412837321,634.92439837235,613.4808402907003
hm101/bid_post15_buy_rank_entropy_1d,hm101,1207,-0.0832745731347355,-0.9934928190968773,-0.9382341699072912,-0.9999999999999999,-0.9999999999999999,-0.9636363636363636,0.44197819740941247,0.5580218025905875,-0.0007801685705389012,52.190029315979494,52.44698797120057,52.35047981577078,48.938732205790366,44.38353209186776,38.37386485033866,29.38310908433375,12.924768154268596,-9.601613894518508,-26.273004851219365,-0.01498277083004202,-0.010896409011102079,-0.006753461920446887,-0.00319251740229804,-0.0006355690617573454,0.00015678396755976274,-0.0013127649474342972,-0.006164776298671398,-0.014502821780288219,-0.024210097279715966,481.998006861138,473.34746100886184,497.50437006625526,515.4338650393108,542.2663093020468,576.640548474228,619.8074327231436,663.298928486302,724.0846646524587,786.3881090697989
hm101/bid_post15_buy_rank_p25,hm101,1207,-0.0683968841496358,-0.7488094822473195,-1.0,-0.648331086318656,-1.0,-0.9878787878787879,0.49382336088620343,0.5061766391137965,-0.0002044028341160888,53.832085696276614,53.440108825488714,50.12262549028667,46.51801969739298,41.59764377258187,33.19571838562559,19.146243339784228,6.802652365167943,-9.32281255143459,-0.2515490716217973,-0.01563961403298459,-0.009948741885043863,-0.0053970525655911705,-0.002303782102002526,-0.00038584972477746776,-0.00010502046685345824,-0.002291773093400742,-0.006325643190406226,-0.012463494532445907,-0.013331509722013846,458.3802199799804,490.11734658710594,513.3001313048878,533.6566219199908,560.7224754195017,590.4336680150972,626.8325601863402,668.0913618960875,714.6937038747209,764.263649011697
hm101/bid_post15_buy_vs_mkt_tot_p25,hm101,1207,-0.06427821428319468,-0.7395642256763557,-1.0,-0.623262961172952,-1.0,-0.9878787878787879,0.4936692237086178,0.5063307762913821,-0.0002216304301792018,53.52218671469491,52.371829674088985,49.862484860495684,45.88094740258429,40.143177612766166,31.90200236326444,20.43680178022487,6.626388868081426,-7.392743089487164,1.7270276423203252,-0.014484068236699427,-0.009442111253245936,-0.005144467281344031,-0.002207879276879907,-0.00034423797597482993,-0.00012207364092306345,-0.0020018539446395034,-0.006080598519677165,-0.011753294824750994,-0.012475998898880607,469.16510922284135,494.24663877366714,518.7841318220677,537.9298622943354,561.5336743379148,592.2536536710094,626.3823550710397,664.8718151935003,709.2565188948605,758.2058820837813
hm101/bid_post15_depth_vs_mkt_mean_trend,hm101,1207,-0.010974060259263396,-0.3315846467810881,-1.0,1.0,-1.0,-0.4303030303030303,0.9640595532416495,0.03594044675835042,-0.00019184066142862593,44.54108354071927,38.58790881495487,33.70740186909265,25.624993717435483,22.029179972548555,19.263545703020075,21.686401640458506,26.43231037646021,31.351807418716042,31.95210772807307,-0.007791046716814404,-0.0032637822769102914,-0.0004445182602551156,0.0006844008738566815,0.0004202445716811796,-0.0004850036118258179,-0.0010958163723447762,-0.000785669729963601,0.00046138057079761,0.001517591353943762,545.6164024901627,567.4529062507709,598.4095227174003,619.8444920669194,638.930261310082,641.3563141224937,631.4515464791169,618.0462525901493,595.160212353933,540.5789425509469
hm101/bid_post15_imb_vs_event_stk_corr_post15_ret_vs_event_stk,hm101,1207,-0.02306329513761527,-0.946257503937855,-1.0,-0.8962005252726531,-1.0,-0.9878787878787879,0.5971892757888309,0.4028107242111693,-8.936673018587456e-05,45.53940369625649,41.78105178546781,38.376533807693676,34.65270858627583,31.947846277562164,29.28441269875423,26.051800139207646,21.4062860573351,12.738367721412796,13.644110945598511,-0.008433336088101635,-0.003737269608852511,-0.0014594197091047619,-0.00016412685221356516,7.436859061526246e-05,-0.00021252579176119922,-0.000965173881977477,-0.0021191569953994765,-0.003910919708126316,-0.0020463683625077233,527.5446593023768,555.4449503662928,578.9860128358879,597.1787367997294,608.438947121048,620.1969980903493,629.464205952125,636.838671622495,637.8722748901047,624.546484243823
hm101/bid_post15_imb_vs_mkt_mean_corr_post15_ret_vs_event_stk,hm101,1207,-0.023929277703481147,-1.0,-1.0,-1.0,-1.0,-1.0,0.586193928880612,0.41380607111938783,-0.0001287206365350998,45.078346458855314,40.20393041948167,38.443064862483205,35.019425187358735,31.907562608727183,29.543257362537002,26.828268048269106,21.65866821293907,13.526506652766956,13.212953283504296,-0.008570162482547099,-0.0037366933318075907,-0.0015083786514564033,-0.00020257316153211136,6.606557072288903e-05,-0.00018548568191854414,-0.0009372051339844529,-0.002202786840880265,-0.003998372178296345,-0.0025249651752461155,522.7983812194593,550.5904472490495,576.316868778285,595.0123957527225,605.444136782634,620.5678137566258,629.4543853493124,640.0175101868173,643.3173541466413,630.7580376786515
hm101/bid_post15_mkt_drop_rate_corr_pre15_buy_rank,hm101,1207,0.029648393258865337,0.6451159066937415,-0.01618203554558376,1.0,-0.01618203554558376,0.8787878787878788,0.3508005913156402,0.3508005913156402,0.00016876442255078544,23.170243026018543,15.828515789904785,16.732188187916442,20.46791543501609,22.936418599006334,28.037583056118397,34.270886065811474,38.905748713852326,45.052867619556835,49.86214109616593,0.0009333358283643424,0.0041281836900039295,0.0031819401087196486,0.0016647134531079498,0.00043329814734887993,-0.00020771697922052586,0.00016654858549365405,0.0018530617324909295,0.005543100252808266,0.011783164017197503,609.9375022637149,641.3741408096868,647.4222904296828,646.0118539559323,630.8067050861847,614.2373370996179,599.7581567781248,570.226504840646,539.5117036998789,500.4254545184222
hm101/bid_post15_obs_vs_mkt_mean_p5,hm101,1207,0.07785594862099443,0.8682101787523296,1.0,-0.48850650899238407,-0.48850650899238407,0.8424242424242424,0.5771815365506716,0.5771815365506716,0.0007728989792527666,-38.39001198072432,-1.6718191300688803,18.154460969438645,31.95206099203819,41.789438227866256,48.511235373266864,50.2849414867272,50.67011698915713,49.56723630348696,44.38751634243881,0.025043612715839204,0.012953277668127306,0.005456629826392208,0.0012622344930046591,-0.00022484166913129154,0.0007911541418027634,0.003252123907916381,0.006337384917230196,0.009874055075063164,0.012337418565496965,806.0604398834995,715.1917989769877,664.1642156992738,619.5953888242508,580.2510397327615,540.7782566043824,517.8384976016997,496.6062896454267,469.9240909430913,431.40097800634567
hm101/bid_post15_other_cnt_corr_pre15_buy_rank,hm101,1207,0.02964842684576707,0.6452609538389572,-0.016015109028255935,1.0,-0.016015109028255935,0.8787878787878788,0.35080604863325227,0.35080604863325227,0.00016855019491677912,23.167744070945773,15.829980269934687,16.732402435056045,20.468894385243974,22.936418599006334,28.037583056118397,34.270886065811474,38.905748713852326,45.052867619556835,49.86214109616593,0.0009337003056900579,0.004128306395600463,0.0031817785682723932,0.0016646356251686725,0.00043329814734887993,-0.00020771697922052586,0.0001665485854936541,0.0018530617324909295,0.005543100252808266,0.011783164017197506,609.9407063317753,641.3716739776223,647.4225298069288,646.0121414869246,630.8067050861847,614.2373370996179,599.7581567781248,570.226504840646,539.5117036998789,500.4254545184222
hm101/bid_post15_other_cnt_mean,hm101,1207,0.03560392684998168,0.7146690009147075,0.3499206232920253,1.0,0.3499206232920253,0.9151515151515152,0.4238015130974914,0.4238015130974914,0.00011746292012235078,17.85326077170045,12.057076764087338,10.756512098995895,15.681547362652553,25.493246926853214,32.302991335421865,39.27225392701984,42.49480029151743,45.89485606290089,53.40373583346161,0.0027024671646347013,0.005419688423077614,0.004421462655438407,0.002154999988970869,0.00034059887583234085,5.571433359268445e-05,0.0010692615225928936,0.0030131701268277227,0.006082678329591817,0.010226422509300266,607.394032232923,661.5333792458019,665.0615035005316,651.4299711179933,623.945590128828,587.7726944997305,567.6226607668307,544.1257817856691,522.28974137659,561.6659411065568
hm101/bid_post15_ret_vs_event_stk_std,hm101,1207,-0.04876028454807935,-0.762776348719871,1.0,-1.0000000000000002,-1.0000000000000002,-0.24848484848484848,0.3795282204401477,0.6204717795598523,-0.0011036285854349583,31.283395724019037,33.61598140306332,35.45650116990933,38.3112734056617,38.93477352036895,38.45733402659594,37.59816461324584,34.72698237226782,24.940391878262677,-17.92156328138984,-0.008122902675021052,-0.004852421101279674,-0.003028844974785563,-0.0016453071079350987,-0.0004375699706093767,0.0003159474201147709,0.00036016259331535743,-0.0010012406816356427,-0.005524324431333474,-0.02372015503347459,426.8370482381422,470.45054859310255,497.56034546638654,524.125813340501,545.1640866491858,570.8733903024133,599.6704035082496,636.2183005894937,691.185162159091,902.3500244347291
hm101/bid_post15_spread_vs_mkt_mean_corr_pre15_divergence,hm101,1207,-0.0393263177043162,-0.8784925765129623,-1.0,-0.7632582306617558,-1.0,-0.9878787878787879,0.5391368073877321,0.4608631926122678,-0.0003893467340655896,41.69365004695187,40.333383375835645,38.84368398835629,36.070444794885645,32.76402003044013,28.23833417874159,23.691954471311668,20.655155830736565,15.729964945753215,17.409386264910964,-0.011665611291083285,-0.005883896107011601,-0.0026468191954738393,-0.0007452420910068694,-5.0785533674074465e-05,-0.00021909030013441923,-0.0014391951558488443,-0.003125371537345579,-0.005696625678019496,-0.0074643340806525085,456.68694345473244,505.8419939525527,543.2169424263894,574.4695682976851,597.9451135794225,622.1933439536443,643.8170738741806,662.2021373973622,677.4905982006828,692.0972175291525
hm101/bid_post15_vol_rank_autocorr1_abs,hm101,1207,-0.054855978606659285,-1.0,-1.0,-1.0,-1.0,-1.0,0.4148911203949447,0.5851088796050554,-0.0008200973522585998,48.21297190763032,48.07127556175826,45.496886419117224,41.66054673083928,38.40321316750834,34.68341020406194,31.145321524797986,25.022730382285815,12.373782183710668,-29.879440780405925,-0.009268151193873924,-0.006945472181721794,-0.004084638515672434,-0.0017696254254469122,-0.00035111999845141177,0.00015262362299380035,-0.0001955040176947027,-0.0018106532180303487,-0.00630713629792676,-0.023456204028576157,512.1019310580201,519.896409573969,531.5888748620406,549.7632330632795,572.1034905507314,590.7700800761834,608.7669805910468,631.3856104496059,673.2091598133696,776.9555484958748
hm101/bid_post15_vol_rank_lz_complexity,hm101,1207,0.04113524760097592,1.0,0.9999999999999999,1.0,0.9999999999999999,1.0,0.4879765347387055,0.4879765347387055,0.0005306596115836985,-0.5561203354279788,12.361701136840983,19.12442630034043,25.566786994547314,30.427848971140765,34.28446327837048,38.589922298272384,41.89655276463766,45.31373799918936,48.88835877723162,0.010188469463478731,0.005505903924305559,0.0029006823696777614,0.0010677323118993586,0.0001512980721950603,8.542972636323166e-05,0.0009110240203389361,0.0026613937421194945,0.0057702986297056775,0.011362355729308394,701.9862814663873,665.7936754185051,642.6696282348515,622.3927419985062,605.9352712491248,586.6018352984357,573.4687557775253,552.6382340455424,532.0818989836322,491.59673198077667
hm101/bid_post15_vol_rank_mean,hm101,1207,-0.05568695831172218,-1.0,-1.0,-1.0,-1.0,-1.0,0.42510642266133625,0.5748935773386636,-0.0009294885165150037,48.59893129533234,45.1009879841535,43.661123882828456,40.957524839670654,37.150036907462336,32.05130643543927,29.964159258714346,21.81450209453257,12.404322188828804,-16.570412703227078,-0.012161604933549088,-0.006020172229639323,-0.003227163847979604,-0.0015011353028431724,-0.00036767578461551777,0.00018336216187772415,-1.986255452696428e-05,-0.0018978505103176048,-0.006889357268271319,-0.022856009525342325,488.93380242310513,533.1072527202197,552.7424547488879,562.5256464125514,570.1262626375777,578.0892010053616,591.6011812228465,610.5512361000689,653.0750350894949,800.8359474733112
hm101/bid_post15_vol_vs_event_stk_corr_post15_obs_vs_mkt_mean,hm101,1207,0.010688867737300073,0.40187928633387354,-0.5493282619645189,0.7301002485649574,-0.5493282619645189,-0.15151515151515152,0.21454141267926452,0.21454141267926452,0.00028154158909506375,29.48069135331293,30.602587764735357,30.432640600945184,29.02599592717179,26.745709974283606,27.893463116288938,26.22854922311178,29.013762181236597,29.135814126984002,36.90091155434684,0.0006223474148531475,0.00022708859198077722,0.0005835770222209869,0.0005557116954804676,0.0002440777295143744,-0.000207133518932367,-0.0005170533895143087,-5.375130396601931e-05,0.0013655413803044518,0.00758692052626351,592.0362744432763,592.3824706416151,607.8774590826431,614.1567332658348,616.1450521691003,622.8519166860702,616.2933590916817,609.9095930703508,590.5110037439654,556.6947939931006
hm101/bid_post15_vol_vs_mkt_mean_corr_pre15_divergence,hm101,1207,-0.048172550311582824,-0.9372965555542839,-0.45093974245736024,-1.0,-1.0,-0.696969696969697,0.3572418345651369,0.6427581654348631,-0.0008813354091877247,44.47711845402672,38.53503797045157,37.66816968788366,39.75766598104124,40.24479162037099,39.64270267770301,39.47586049580675,32.39357990986247,15.737316259080885,-32.55402022215144,-0.009538146193552281,-0.003766310898202087,-0.0019111072278274236,-0.001217772414516945,-0.0004610636364470269,0.0005248129973150114,0.0013329879229216396,-0.00020037923944246216,-0.006788401073766158,-0.025265835138877354,513.2762387585669,547.215728863271,563.5422155748415,571.9880071555492,568.190490215076,557.5199461283411,563.4493289042528,596.997517773258,671.2281003312153,795.399345764735
hm101/bid_post15_vol_vs_mkt_mean_corr_pre15_vol_rank,hm101,1207,-0.03440174458899529,-1.0,-1.0,-1.0000000000000002,-1.0000000000000002,-1.0,0.46456717729662755,0.5354328227033723,-0.0004898668218112071,47.7807154605863,43.46933188535717,41.114134708065784,37.18737651969248,35.55981061378924,31.982676656306005,27.826464422067385,23.952144946247955,12.12581393235011,-5.596525925556667,-0.009149577164907333,-0.003914182432540777,-0.0018561267805730832,-0.0006753944786225012,-0.00015906447448528396,1.2645879848737902e-05,-0.00032366508102703306,-0.0012331496378244907,-0.0045533353993433235,-0.012060028197709011,522.8253264516014,553.75547991614,578.621518120694,585.4113063408765,592.6168907759599,601.6376447625966,612.2839700686346,627.1185925351494,654.0793361759211,680.2749857852281
hm101/bid_post15_vol_vs_mkt_mean_mean,hm101,1207,-0.06108998502657882,-1.0,-1.0,-0.9999999999999998,-1.0,-1.0,0.4685951128800535,0.5314048871199464,-0.0010269610110547746,52.839883656108746,48.66871380932516,42.23347125538392,37.46363278588839,36.31866681609769,32.543488434086186,27.642283773636112,21.630060518838917,9.93538620694874,-14.142427682917356,-0.016075880496259555,-0.007988308329919364,-0.0030205468433856532,-0.0008756283620978588,-0.00018487548680932945,6.07103321610236e-05,-0.00035486583008486125,-0.002286627844710572,-0.007415758488250039,-0.02192124266616763,452.0013137846747,502.36310750894404,546.425597567072,570.1384980856348,585.8667544568608,591.7813185911988,602.0125699289791,620.4317841809202,657.0317448045602,799.1962015973293
hm101/bid_post15_vol_vs_mkt_mean_median,hm101,1207,-0.06553156490717721,-1.0,-1.0,-1.0,-1.0,-1.0,0.452917397784316,0.547082602215684,-0.0010375169195877701,52.84869872005405,50.29171899191433,43.558235487548124,40.4247935869921,37.59088240227742,35.45658663321473,28.0674107622635,18.32826000737298,5.831438699960236,-17.269375655442698,-0.015670421164751674,-0.008374599576206955,-0.003515412294687263,-0.001370245419321342,-0.0002797979321485334,0.00018778137544927595,-0.0003917704354962268,-0.0028785494086481724,-0.008904067868390137,-0.023296965263388317,457.4401692389387,502.4405712778627,537.5271167839094,562.9336272168505,578.8400523580063,583.906220912028,599.5171427103448,626.3322011183408,669.63346551784,805.3017085354066
hm101/bid_pre15_buy_rank_corr_post15_vol_vs_event_stk,hm101,1207,-0.012641700418558652,-0.1504777396619792,-1.0,1.0,-1.0,-0.296969696969697,0.9535277206689292,0.046472279331070676,-4.956744880476809e-05,43.60630229043891,36.084113766269894,29.986336622688775,27.158971249176965,22.562755398466134,21.38782713138729,22.386378489956424,25.373156255722296,28.90114796141137,37.79413260577863,-0.009695915642082699,-0.003200775949348501,-0.000135727180890684,0.0006298152331154458,0.0003956556901969254,-0.00046003870498001584,-0.0013958897636966268,-0.0016902175222726528,-0.0007038671585682611,0.0036648280287731685,508.49196966494395,558.9174538103434,595.8543224974801,621.04050770653,630.6893642086661,637.9914466565555,640.795756183762,631.9874867240451,610.526423408496,576.4159845159254
hm101/bid_pre15_buy_rank_std,hm101,1207,0.0742479332808048,0.9999999999999998,1.0,1.0,1.0,1.0,0.5488915338219266,0.5488915338219266,0.0005973148562923394,-30.58279266674312,-3.330537415047755,17.748754773741087,26.870026220419135,35.85101883557936,43.178883463703826,49.089664513867724,50.48448429310856,52.554781856006805,53.44367325996158,0.022910989978815046,0.011949814011775346,0.004416506569390143,0.001226365161917892,-7.74748079344089e-05,0.0004839733925715439,0.0025162237290074028,0.005471239205417236,0.009554758357021121,0.015198222826531,799.7247667709853,698.2361116623167,645.104016866556,609.2432428541472,582.7055333859332,560.9702890652845,541.2498256084302,516.3564440868929,492.77870417291274,467.62517879933296
hm101/bid_pre15_buy_share_corr_vol_chg_vs_mkt,hm101,1207,-0.024384782647150348,-0.4132910628186102,-1.0,0.23974267325541185,-1.0,-0.7818181818181819,0.6918392113878122,0.3081607886121877,-0.0001568276480302685,43.55781422842539,43.06758628866905,38.773742364536815,34.22119063965068,26.95964863944759,23.623440464193603,17.6762517790799,16.8154286382041,22.8259720199569,27.91717338145759,-0.00935836953154777,-0.005325766936981231,-0.0020484855505689603,-0.0003029628164147012,0.0002737355553820175,-0.00048659470204601325,-0.0019651410619361542,-0.003074873391203683,-0.0021069043830915664,0.0001674078192879752,498.1590518526524,532.5659669563885,564.5000988655864,593.9429229831884,621.5513191699324,645.6585456567066,653.9852134217085,649.7936642065604,625.5311847157599,608.2445725526472
hm101/bid_pre15_buy_share_mean,hm101,1207,-0.03828305445156655,-0.8231296749628806,-0.43632488938428393,-0.9999999999999999,-0.9999999999999999,-0.9636363636363636,0.4186795908763153,0.5813204091236847,-0.0006150092286170948,40.57552824273176,45.1652646916317,41.3293197684518,36.434991887461194,33.4699590570291,31.85009707700015,27.454435012176354,24.415913139570876,16.593629848949924,-2.1444505954981676,-0.007294195187425185,-0.004791501443659361,-0.0024397764307234403,-0.000992550722765377,-0.00025281797848164875,0.00015945912095578354,-6.714219631550217e-05,-0.0011769603552370226,-0.00494397658035647,-0.015868583448941213,515.6675493551736,552.506100789248,564.666536531115,572.3288740260839,580.6729159607718,588.1780664229765,593.018218904269,612.2111954388754,643.9425066381714,741.9037444799479
hm101/bid_pre15_buy_vs_mkt_tot_p75,hm101,1207,0.042436413135565836,0.8085524982194939,0.7209778907018554,1.0,0.7209778907018554,0.9878787878787879,0.4794656622308572,0.4794656622308572,-8.503322902899806e-05,5.344825812773558,0.024112250630532142,11.729572374501656,23.483534604434364,32.84169228483949,38.17724512707739,41.12872745555449,44.04123715020138,48.10529904642691,50.28744666674954,0.00447728096517134,0.009464289395306368,0.004856722858797751,0.00152300813109745,6.627208984137622e-05,0.00019380526123868847,0.001171590521341562,0.003289939108527205,0.0066999439342135675,0.010778594099059432,636.4279126720513,701.9699021881253,663.7938026364568,631.3362203620725,601.1546654489756,587.7410743678712,568.1538636764549,547.0603766317314,527.5075261679171,518.8422365098227
hm101/bid_pre15_concentration_autocorr1,hm101,1207,-0.06350211883865707,-0.9999999999999998,-1.0,-1.0,-1.0,-1.0,0.4597026047734984,0.5402973952265017,-0.0009956298107122214,53.58704496500906,49.65621254644938,44.73995555865686,41.6608101062929,37.21100883668172,32.584256392597474,28.78471601644869,23.846598513939856,11.738500925646086,-28.62259876867499,-0.014482152972581541,-0.008487648372643264,-0.004008067124746504,-0.0015034220220659352,-0.0002531053293550777,-1.9095333775423522e-05,-0.000733912020606969,-0.002438928084867295,-0.0072635258444152745,-0.02331663192288751,472.3626281464793,496.6864763498499,526.7014442363381,559.4224144380288,580.2369870536843,601.2221056070011,622.769152390282,644.1562364522206,679.3018377918598,769.5977880961157
hm101/bid_pre15_imb_rank_corr_pre15_ret_vs_event_stk,hm101,1207,-0.02320057621191096,-0.5977600914651219,-1.0,-0.2819835397063942,-1.0,-0.9636363636363636,0.6383699864794277,0.36163001352057245,-0.00017517996887318835,46.630120972974986,42.44197859892447,38.249554170592575,32.02918359659613,30.281442411351673,28.164572573097505,24.14148975200792,18.790593113168747,13.087398718581564,21.531858937415713,-0.009547597412962072,-0.004052317036317837,-0.0013365042566539065,9.94877280801335e-05,0.00013820908950221296,-0.00026428860229828834,-0.001126589934606163,-0.00235344735375182,-0.0036867725122119205,-0.0008955759518180858,513.2043382616736,554.0654302693205,579.7986305995546,596.5424871108581,608.7461315877753,625.8113104686399,633.369809571244,637.4015475790748,639.0488991826248,623.8361304061501
hm101/bid_pre15_imb_vs_mkt_mean_corr_post15_ret_vs_event_stk,hm101,1207,-0.02703801724007961,-0.9359902298491922,-1.0,-0.8400476200297097,-1.0,-0.9878787878787879,0.6234701064724327,0.37652989352756727,-0.0001657151605761337,49.39137604160432,44.70191925348778,39.857833811218214,34.89637189121101,30.958122816465593,27.451304537118506,22.5362663598822,16.488967846526783,13.984273985404473,15.154941290115039,-0.010534031848349593,-0.004686210363791983,-0.0015564486524848181,-0.00012321549033689978,0.00014582931629589325,-0.0003047292687498725,-0.0013633891844564941,-0.0026321460556989005,-0.0036408540610228827,-0.0021771064709079136,514.0696140491798,552.7770950792446,580.4705760273093,602.3379947294569,617.5238999602576,627.4912928442037,637.3009993262579,635.4924007178413,633.7522357648602,610.449248571662
hm101/bid_pre15_imb_vs_mkt_mean_corr_pre15_ret_vs_event_stk,hm101,1207,-0.02311215951595555,-0.6422000638805625,-1.0,-0.3087962517761799,-1.0,-0.9636363636363636,0.6452449507982819,0.35475504920171796,-0.00024625417026846486,46.62975455222205,42.792710343597314,37.73484317268795,31.96555882335404,30.663608860975376,27.625840960362464,22.643038845172953,19.68445396282814,14.279728150251414,21.32810041296803,-0.009606267775663374,-0.004169969035778279,-0.001197667894756107,7.371704475534408e-05,0.00014607769170639316,-0.0002819268283533036,-0.0012042951367180407,-0.002293684458116941,-0.003451092127712422,-0.0008807968250503322,513.5459879242616,553.2286708847836,581.3629119695772,596.2349602208677,612.4866263250645,626.3835897789131,631.2616609580939,639.8121197171298,639.0800454349032,618.8957871232941
hm101/bid_pre15_other_avg_dropmag_corr_pre15_buy_vs_mkt_tot,hm101,1207,0.026600934899155725,0.5172268421594111,-0.23833309890106763,1.0,-0.23833309890106763,0.8787878787878788,0.30978257370511936,0.30978257370511936,0.0001985319816433688,27.35376472954546,16.921730214183818,17.323981318160808,19.506926781388447,23.33820685405065,28.195357814912892,32.01057507875677,36.295488387680955,44.604462569141646,49.70682302223598,-0.0008325758895551999,0.0035404390354751196,0.0032422967101816543,0.001795586422654238,0.0004332580490307326,-0.0002465210061730713,-2.795327639409026e-05,0.0014120655311480599,0.005350173120619889,0.011735634220525072,592.0883222531647,634.3016151947548,652.5530911903539,648.2203520942141,637.5158803140225,622.8468700382992,598.7182429253675,571.2807360000904,539.5089294309042,503.19994218631535
hm101/bid_pre15_ret_vs_event_stk_corr_post15_ret_vs_event_stk,hm101,1207,-0.0634070314824365,-1.0,-1.0,-1.0,-1.0,-1.0,0.44560950578722003,0.5543904942127801,-0.0008135664017015352,52.08295046553445,49.059793580617466,45.99885388667614,44.51989373178367,40.77085327533646,36.90949009751114,32.538291283286306,22.333207658777592,5.7171293452236505,-34.63562323140555,-0.013526346765435291,-0.008044727936024211,-0.004183393709161448,-0.0017927315672779914,-0.0003450430622369814,8.747604689399827e-05,-0.00048605391031813,-0.0030328555587611134,-0.008765231741318595,-0.022504556877095214,483.1323697020551,512.2191481687339,538.2539263081565,562.5118945634457,582.3455590946463,600.8820746867356,619.9049722958031,644.8764950416613,678.8318751746689,744.7790501651
